case_id,mesh,operator,model,layer,seq_len,logical_M,logical_N,logical_K,runtime_M,runtime_N,runtime_K,tile_M,tile_N,tile_K,Tm,Tn,Tk,logical_flops,runtime_flops,T00_cycles,T10_cycles,T01_cycles,T11_cycles,inter_speedup_without_intra,inter_speedup_with_intra,intra_speedup_without_inter,intra_speedup_with_inter,total_speedup,synergy,normal_cycles,congested_upper_bound_cycles,congestion_factor,T00_source,T10_source,T01_source,T11_source,simulation_signature,schedule_source,result_source,status,error,K,M,N,Qfull,T00_T10_T01_source,T00_time,T01_time,T10_time,T11_time,a_broadcast_bytes,active_cores,algorithmic_theory_naive_time,algorithmic_theory_speedup,algorithmic_theory_time,b_broadcast_bytes,collective_bytes,core_schedule_efficiency,estimate_source,fanout_penalty,flops,hbm_bytes_per_die,hbm_cycles,hbm_traffic_model,intra_compute_efficiency,intra_k_waves,intra_pk,intra_pm,intra_pn,intra_spatial_utilization,local_transport_bytes,logical_collective_bytes,padding_K,padding_M,padding_N,q_window,rank_K,rank_N,rank_flops,reduction_bytes,runtime_collective_bytes,runtime_flops_over_logical_flops,segment_bytes,segmented_comm_efficiency,spatial_penalty,split_k_penalty,sram_capacity_bytes,t10_contention_tail,t11_contention_tail,theory_Px,theory_Py,theory_algorithm,theory_attainment_rate,theory_boundary_waves,theory_model,theory_naive_time,theory_speedup,theory_time,tile_live_bytes,topology_efficiency,wave_fill_efficiency
2x3_ag_gemm_deepseek_v3_single_routed_expert_mlp_s32768,2x3,AG_GEMM,DeepSeek-V3-single-routed-expert,mlp,32768,32768,2048,7168,32768,3072,7168,128,512,256,256,1,7,962072674304,1443109011456,40506840,39017406,10927422,9446641,1.0381735782230115,1.1567521196158508,3.7068981137545527,4.130294143706742,4.287962250285577,1.1142184157641577,9446641,10910871,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,7200,32772,342,256,analytical_resource_replay_fallback,0.04050684,0.010927422,0.039017406,0.009446641,0,16,0.031593944405333335,16.813802083333336,0.001879048192,201326592,391468373.3333334,0.781,analytical_resource_replay_fallback,0.0045000000000000005,962072674304,1879048192,7340032.0,fused_boundary_tile_replay_v1,0.89,7,4,4,1,1.0,402653184,391468373.3333334,0,0,1024,8,7168,512,240518168576,201326592,391468373.3333334,1.0065489847745215,1529173.3333333335,0.84,0.0,0.012,3145728,0.01640543450436702,0.02082880510007634,,,1d_ring,0.7776314628475067,1,flashoverlap_wave_schedule_contention,0.04050684040533333,5.514131635806055,0.007346005333333333,1703936,0.9304842103984707,0.5
2x3_gemm_rs_llama_2_7b_attention_s2048,2x3,GEMM_RS,LLaMA-2-7B,attention,2048,2048,4096,12288,2048,4096,12288,128,512,256,16,8,8,206158430208,206158430208,6020749,5967962,1746593,1693879,1.0088450630215138,1.031120286632044,3.4471390873546386,3.5232516608329165,3.5544150438136373,1.0220799252799189,1693879,1956431,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,2048,2052,4128,128,analytical_resource_replay_fallback,0.006020749,0.001746593,0.005967962,0.001693879,58720256,16,0.004349580629333333,16.203450520833332,0.000268435456,33554432,13981013.333333334,0.7746666666666666,analytical_resource_replay_fallback,0.012,206158430208,335544320,1310720.0,fused_boundary_tile_replay_v1,0.92,8,1,2,8,1.0,92274688,13981013.333333334,0,0,0,8,2048,4096,34359738368,0,13981013.333333334,1.0097808837890625,109226.66666666667,0.745,0.0,0.0,3145728,0.015369741618114035,0.01630375617379944,,,1d_ring,0.774049827282382,1,flashoverlap_wave_schedule_contention,0.006020748629333333,4.591971884152294,0.0013111466666666668,1703936,0.9304842103984707,0.3333333333333333
2x3_gemm_rs_llama_2_7b_attention_s32768,2x3,GEMM_RS,LLaMA-2-7B,attention,32768,32768,4096,12288,32768,4096,12288,128,512,256,256,8,8,3298534883328,3298534883328,96331978,95478154,26739742,25887172,1.0089426111024309,1.0329340725205518,3.602576943337748,3.68824196014922,3.7212244736505014,1.023778816707827,25887172,29899684,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,2048,32772,4128,2048,analytical_resource_replay_fallback,0.096331978,0.026739742,0.095478154,0.025887172,939524096,16,0.06959329006933333,16.203450520833332,0.004294967296,536870912,223696213.33333334,0.8107777777777778,analytical_resource_replay_fallback,0.012,3298534883328,5368709120,20971520.0,fused_boundary_tile_replay_v1,0.92,8,1,2,8,1.0,1476395008,223696213.33333334,0,0,0,8,2048,4096,549755813888,0,223696213.33333334,1.0079355239868164,109226.66666666667,0.745,0.0,0.0,3145728,0.015369741618114035,0.016364530808980853,,,1d_ring,0.8101289183527833,1,flashoverlap_wave_schedule_contention,0.09633197806933333,4.593373214249384,0.020971946666666668,1703936,0.9304842103984707,0.8888888888888888
2x3_gemm_rs_llama_2_7b_mlp_s2048,2x3,GEMM_RS,LLaMA-2-7B,mlp,2048,2048,4096,11008,2048,4096,12288,128,512,256,16,8,8,184683593728,206158430208,6020749,5967962,1746593,1693879,1.0088450630215138,1.031120286632044,3.4471390873546386,3.5232516608329165,3.5544150438136373,1.0220799252799189,1693879,1956431,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1835,2052,4128,128,analytical_resource_replay_fallback,0.006020749,0.001746593,0.005967962,0.001693879,58720256,16,0.004349580629333333,16.203450520833332,0.000268435456,33554432,13981013.333333334,0.7746666666666666,analytical_resource_replay_fallback,0.012,184683593728,335544320,1310720.0,fused_boundary_tile_replay_v1,0.92,8,1,2,8,1.0,92274688,13981013.333333334,1280,0,0,8,2048,4096,34359738368,0,13981013.333333334,1.0099643468856812,109226.66666666667,0.745,0.0,0.0,3145728,0.015369741618114035,0.01630375617379944,,,1d_ring,0.774049827282382,1,flashoverlap_wave_schedule_contention,0.006020748629333333,4.591971884152294,0.0013111466666666668,1703936,0.9304842103984707,0.3333333333333333
2x3_gemm_rs_llama_2_7b_mlp_s32768,2x3,GEMM_RS,LLaMA-2-7B,mlp,32768,32768,4096,11008,32768,4096,12288,128,512,256,256,8,8,2954937499648,3298534883328,96331978,95478154,26739742,25887172,1.0089426111024309,1.0329340725205518,3.602576943337748,3.68824196014922,3.7212244736505014,1.023778816707827,25887172,29899684,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1835,32772,4128,2048,analytical_resource_replay_fallback,0.096331978,0.026739742,0.095478154,0.025887172,939524096,16,0.06959329006933333,16.203450520833332,0.004294967296,536870912,223696213.33333334,0.8107777777777778,analytical_resource_replay_fallback,0.012,2954937499648,5368709120,20971520.0,fused_boundary_tile_replay_v1,0.92,8,1,2,8,1.0,1476395008,223696213.33333334,1280,0,0,8,2048,4096,549755813888,0,223696213.33333334,1.0081186518073082,109226.66666666667,0.745,0.0,0.0,3145728,0.015369741618114035,0.016364530808980853,,,1d_ring,0.8101289183527833,1,flashoverlap_wave_schedule_contention,0.09633197806933333,4.593373214249384,0.020971946666666668,1703936,0.9304842103984707,0.8888888888888888
2x3_gemm_rs_gpt_3_175b_attention_s2048,2x3,GEMM_RS,GPT-3-175B,attention,2048,2048,12288,36864,2048,12288,36864,128,512,256,16,24,24,1855425871872,1855425871872,51696370,51536721,15058385,14898811,1.003097771781018,1.010710519114579,3.4330620448341573,3.45911636841356,3.469831921486889,1.007589237607461,14898811,17208127,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,6144,2052,12288,384,analytical_resource_replay_fallback,0.05169637,0.015058385,0.051536721,0.014898811,176160768,16,0.038818545664,16.06781684027778,0.002415919104,100663296,41943040.0,0.792,analytical_resource_replay_fallback,0.012,1855425871872,3019898880,11796480.0,fused_boundary_tile_replay_v1,0.92,24,1,2,8,1.0,276824064,41943040.0,0,0,0,8,6144,12288,309237645312,0,41943040.0,1.001953125,109226.66666666667,0.745,0.0,0.0,3145728,0.015128419574933345,0.015444309332895506,,,1d_ring,0.7918018923349343,1,flashoverlap_wave_schedule_contention,0.051696369664,4.382197055951391,0.011796906666666666,1703936,0.9304842103984707,0.6
2x3_gemm_rs_gpt_3_175b_attention_s32768,2x3,GEMM_RS,GPT-3-175B,attention,32768,32768,12288,36864,32768,12288,36864,128,512,256,256,24,24,29686813949952,29686813949952,827141915,824578300,234095171,231532800,1.003109001291933,1.0110669892127595,3.5333574437552153,3.5613887103684663,3.5724610724700776,1.0079333232087213,231532800,267420384,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,6144,32772,12288,6144,analytical_resource_replay_fallback,0.827141915,0.234095171,0.8245783,0.2315328,2818572288,16,0.621096730624,16.06781684027778,0.038654705664,1610612736,671088640.0,0.8154,analytical_resource_replay_fallback,0.012,29686813949952,48318382080,188743680.0,fused_boundary_tile_replay_v1,0.92,24,1,2,8,1.0,4429185024,671088640.0,0,0,0,8,6144,12288,4947802324992,0,671088640.0,1.0001220703125,109226.66666666667,0.745,0.0,0.0,3145728,0.015128419574933345,0.015457436654094693,,,1d_ring,0.8151938159624272,1,flashoverlap_wave_schedule_contention,0.827141914624,4.3823456489943915,0.18874410666666666,1703936,0.9304842103984707,0.96
2x3_gemm_rs_gpt_3_175b_mlp_s2048,2x3,GEMM_RS,GPT-3-175B,mlp,2048,2048,12288,49152,2048,12288,49152,128,512,256,16,24,32,2473901162496,2473901162496,68513432,68353775,20023234,19863633,1.002335745172816,1.008034834312535,3.4216966150423054,3.4411517268769516,3.449189380411932,1.0056858085398683,19863633,22942497,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,8192,2052,12288,384,analytical_resource_replay_fallback,0.068513432,0.020023234,0.068353775,0.019863633,176160768,16,0.051703447552,16.050862630208332,0.003221225472,100663296,41943040.0,0.792,analytical_resource_replay_fallback,0.012,2473901162496,4026531840,15728639.999999998,fused_boundary_tile_replay_v1,0.92,32,1,2,8,1.0,276824064,41943040.0,0,0,0,8,8192,12288,412316860416,0,41943040.0,1.001953125,109226.66666666667,0.745,0.0,0.0,3145728,0.01509682260573066,0.01533323199967163,,,1d_ring,0.7918524657355928,1,flashoverlap_wave_schedule_contention,0.068513431552,4.355848506713686,0.015729066666666663,1703936,0.9304842103984707,0.6
2x3_gemm_rs_gpt_3_175b_mlp_s32768,2x3,GEMM_RS,GPT-3-175B,mlp,32768,32768,12288,49152,32768,12288,49152,128,512,256,256,24,32,39582418599936,39582418599936,1096214905,1093651170,311253081,308690278,1.002344198104776,1.0083021824224734,3.5219407354235956,3.542875328260257,3.5511805298902224,1.0059440502862815,308690278,356537271,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,8192,32772,12288,6144,analytical_resource_replay_fallback,1.096214905,0.311253081,1.09365117,0.308690278,2818572288,16,0.827255160832,16.050862630208332,0.051539607552,1610612736,671088640.0,0.8154,analytical_resource_replay_fallback,0.012,39582418599936,64424509440,251658239.99999997,fused_boundary_tile_replay_v1,0.92,32,1,2,8,1.0,4429185024,671088640.0,0,0,0,8,8192,12288,6597069766656,0,671088640.0,1.0001220703125,109226.66666666667,0.745,0.0,0.0,3145728,0.01509682260573066,0.015343077490571018,,,1d_ring,0.8152464934617555,1,flashoverlap_wave_schedule_contention,1.096214904832,4.3559592814817965,0.25165866666666664,1703936,0.9304842103984707,0.96
2x3_gemm_rs_llama_3_8b_attention_s2048,2x3,GEMM_RS,LLaMA-3-8B,attention,2048,2048,4096,6144,2048,4096,6144,128,512,256,16,8,4,103079215104,103079215104,3217905,3165144,900603,847992,1.0166693837626346,1.0620418588854612,3.573056052444862,3.732516344493816,3.794735091840489,1.0446285447830699,847992,979431,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1024,2052,4128,128,analytical_resource_replay_fallback,0.003217905,0.000900603,0.003165144,0.000847992,58720256,16,0.0022020969813333333,16.406901041666668,0.000134217728,33554432,13981013.333333334,0.7746666666666666,analytical_resource_replay_fallback,0.012,103079215104,167772160,655360.0,fused_boundary_tile_replay_v1,0.92,4,1,2,8,1.0,92274688,13981013.333333334,0,0,0,8,1024,4096,17179869184,0,13981013.333333334,1.0097808837890625,109226.66666666667,0.745,0.0,0.0,3145728,0.015697352240545068,0.01760751234759888,,,1d_ring,0.7733406334856975,1,flashoverlap_wave_schedule_contention,0.0032179049813333333,4.906938711776188,0.0006557866666666666,1703936,0.9304842103984707,0.3333333333333333
2x3_gemm_rs_llama_3_8b_attention_s32768,2x3,GEMM_RS,LLaMA-3-8B,attention,32768,32768,4096,6144,32768,4096,6144,128,512,256,256,8,4,1649267441664,1649267441664,51486480,50633069,13806778,12955928,1.0168548147851753,1.0656726403542842,3.72907277860193,3.908100523559563,3.9739708340460056,1.0480086486873963,12955928,14964097,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1024,32772,4128,2048,analytical_resource_replay_fallback,0.05148648,0.013806778,0.050633069,0.012955928,939524096,16,0.035233551701333334,16.406901041666668,0.002147483648,536870912,223696213.33333334,0.8107777777777778,analytical_resource_replay_fallback,0.012,1649267441664,2684354560,10485760.0,fused_boundary_tile_replay_v1,0.92,4,1,2,8,1.0,1476395008,223696213.33333334,0,0,0,8,1024,4096,274877906944,0,223696213.33333334,1.0079355239868164,109226.66666666667,0.745,0.0,0.0,3145728,0.015697352240545068,0.017729061617961707,,,1d_ring,0.8093736494595933,1,flashoverlap_wave_schedule_contention,0.05148647970133333,4.90993354762583,0.010486186666666666,1703936,0.9304842103984707,0.8888888888888888
2x3_gemm_rs_llama_3_8b_mlp_s2048,2x3,GEMM_RS,LLaMA-3-8B,mlp,2048,2048,4096,14336,2048,4096,15360,128,512,256,16,8,10,240518168576,257698037760,7422170,7369378,2169588,2116854,1.007163698211708,1.0249114960219268,3.421004356587518,3.481287797835845,3.5062266930076427,1.0176215622561966,2116854,2444966,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,2390,2052,4128,128,analytical_resource_replay_fallback,0.00742217,0.002169588,0.007369378,0.002116854,58720256,16,0.005423322453333333,16.162760416666668,0.00033554432,33554432,13981013.333333334,0.7746666666666666,analytical_resource_replay_fallback,0.012,240518168576,419430400,1638400.0,fused_boundary_tile_replay_v1,0.92,10,1,2,8,1.0,92274688,13981013.333333334,1024,0,0,8,2560,4096,42949672960,0,13981013.333333334,1.0100626306874412,109226.66666666667,0.745,0.0,0.0,3145728,0.015299411118543223,0.01604300493903955,,,1d_ring,0.7741802536074611,1,flashoverlap_wave_schedule_contention,0.007422170453333333,4.528953918250456,0.0016388266666666667,1703936,0.9304842103984707,0.3333333333333333
2x3_gemm_rs_llama_3_8b_mlp_s32768,2x3,GEMM_RS,LLaMA-3-8B,mlp,32768,32768,4096,14336,32768,4096,15360,128,512,256,256,8,10,3848290697216,4123168604160,118754727,117900815,33206224,32353310,1.00724263017181,1.0263624958311839,3.5762791638097724,3.644165465604601,3.6705588083568577,1.0189823832775151,32353310,37368073,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,2390,32772,4128,2048,analytical_resource_replay_fallback,0.118754727,0.033206224,0.117900815,0.03235331,939524096,16,0.08677315925333333,16.162760416666668,0.00536870912,536870912,223696213.33333334,0.8107777777777778,analytical_resource_replay_fallback,0.012,3848290697216,6710886400,26214400.0,fused_boundary_tile_replay_v1,0.92,10,1,2,8,1.0,1476395008,223696213.33333334,1024,0,0,8,2560,4096,687194767360,0,223696213.33333334,1.0082167559968573,109226.66666666667,0.745,0.0,0.0,3145728,0.015299411118543223,0.016091624647184683,,,1d_ring,0.8102672218312109,1,flashoverlap_wave_schedule_contention,0.11875472725333333,4.5300596018945,0.026214826666666666,1703936,0.9304842103984707,0.8888888888888888
2x3_gemm_rs_llama_3_1_405b_attention_s2048,2x3,GEMM_RS,LLaMA-3.1-405B,attention,2048,2048,16384,18432,2048,16384,18432,128,512,256,16,32,12,1236950581248,1236950581248,35294369,35081338,10094117,9881288,1.0060724878851541,1.0215385888965083,3.4965286215723475,3.550279882541628,3.571838914117269,1.015372750172172,9881288,11412887,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,3072,2052,16416,512,analytical_resource_replay_fallback,0.035294369,0.010094117,0.035081338,0.009881288,234881024,16,0.025988257109333335,16.135633680555557,0.001610612736,134217728,55924053.333333336,0.7963333333333333,analytical_resource_replay_fallback,0.012,1236950581248,2013265920,7864319.999999999,fused_boundary_tile_replay_v1,0.92,12,1,2,8,1.0,369098752,55924053.333333336,0,0,0,8,3072,16384,206158430208,0,55924053.333333336,1.0039100646972656,109226.66666666667,0.745,0.0,0.0,3145728,0.01525156047611902,0.015893480636605527,,,1d_ring,0.7959232280552497,1,flashoverlap_wave_schedule_contention,0.03529436910933333,4.487667639559486,0.007864746666666667,1703936,0.9304842103984707,0.6666666666666666
2x3_gemm_rs_llama_3_1_405b_attention_s32768,2x3,GEMM_RS,LLaMA-3.1-405B,attention,32768,32768,16384,18432,32768,16384,18432,128,512,256,256,32,12,19791209299968,19791209299968,564709906,561292168,157691880,154277490,1.006089053428588,1.022131485286674,3.581096921414089,3.6381987287970525,3.660351915240519,1.0159453398319125,154277490,178190502,1.155,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,3072,32772,16416,8192,analytical_resource_replay_fallback,0.564709906,0.15769188,0.561292168,0.15427749,3758096384,16,0.41581211374933336,16.135633680555557,0.025769803776,2147483648,894784853.3333334,0.816030303030303,analytical_resource_replay_fallback,0.012,19791209299968,32212254720,125829119.99999999,fused_boundary_tile_replay_v1,0.92,12,1,2,8,1.0,5905580032,894784853.3333334,0,0,0,8,3072,16384,3298534883328,0,894784853.3333334,1.002075433731079,109226.66666666667,0.745,0.0,0.0,3145728,0.01525156047611902,0.015915580503944222,,,1d_ring,0.8156053532016926,1,flashoverlap_wave_schedule_contention,0.5647099057493333,4.487895893365162,0.12582954666666665,1703936,0.9304842103984707,0.9696969696969697
