case_id,operator_family,stage,model_or_moe_config,D,Px,Py,S,state,comparison,inter_enabled,intra_enabled,compute_source,algorithm,compute_time_ns,communication_time_ns,total_time_ns,baseline_state,speedup,inter_port_time_ns,ideal_speedup,attainment,evidence,production_expert_placement_closed,valid_flops,padded_flops,config_sha256,gpu_yaml_sha256,required_shapes_sha256,git_commit
d36_gemm_rs_gpt_3_175b_down_proj_s36864,gemm_rs,down_proj,GPT-3-175B,36,6,6,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,70209571.6173913,9891840.0,80101412.0,C00,1.0,6451200.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,44530220924928,44900026417152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s36864,gemm_rs,down_proj,GPT-3-175B,36,6,6,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,70209571.6173913,5329038.234456358,70338907.0,C00,1.138792389822037,2150400.0,1.1408901970875782,0.998161254018225,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,44530220924928,44900026417152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s36864,gemm_rs,down_proj,GPT-3-175B,36,6,6,36864,G00,gpu_inter,False,,gpu_lut,2d_row_column,10065920.0,3440640.0,13506560.0,G00,1.0,,1.3418107833163784,0.7452615617892343,measured_gpu_lut_resource_replay,True,44530220924928,44900026417152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_gpt_3_175b_down_proj_s36864,gemm_rs,down_proj,GPT-3-175B,36,6,6,36864,G10,gpu_inter,True,,gpu_lut,2d_row_column,10065920.0,5296471.123345247,10186395.210275901,G00,1.3259410931135638,,1.3418107833163784,0.9881729298943391,measured_gpu_lut_resource_replay,True,44530220924928,44900026417152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s2304,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,1814522.0459588922,2368.6293333333333,1816891.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s2304,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,1019584.8154074074,2363.9626666666663,1019667.0,W00,1.7818474070456336,,1.7819910345310543,0.9999194005566596,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s2304,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,1814522.0459588922,19648.629333333334,1834171.0,C00,1.0,17280.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s2304,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,1814522.0459588922,6082.796266666666,1815265.0,C00,1.0104150082770285,5760.0,1.010828721582561,0.9995907186878457,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s2304,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,2304,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,1441792.0,2368.6293333333333,1444160.6293333333,G00,1.0,,1.0016428370620265,0.9983598574249828,measured_gpu_lut_resource_replay,False,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s2304,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,2304,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,1441792.0,2363.9626666666663,1441873.9540411078,G00,1.0015859051242424,,1.0016428370620265,0.999943161438711,measured_gpu_lut_resource_replay,False,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s36864,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,24884665.821866665,37758.06933333333,24922424.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s36864,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,14682021.341866665,37753.40266666666,14682112.0,W00,1.6974685930743478,,1.6974790745557775,0.9999938252661922,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s36864,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,24884665.821866665,314238.06933333335,25198904.0,C00,1.0,276480.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s36864,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,24884665.821866665,93804.5764074074,24887391.0,C00,1.012516900626506,92160.0,1.0126277837276483,0.9998904996456506,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s36864,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,36864,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,4145152.0,37758.06933333333,4182910.0693333335,G00,1.0,,1.0091089709939065,0.9909732533792314,measured_gpu_lut_resource_replay,False,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_up_gate_s36864,dispatch_gemm,up_gate,Mixtral-8x7B,36,6,6,36864,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,4145152.0,37753.40266666666,4145242.178133335,G00,1.0090870182202385,,1.0091089709939065,0.9999782453884575,measured_gpu_lut_resource_replay,False,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,36,6,6,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,1226026.8374979647,2368.6293333333333,1228395.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,15032385536,15032385536,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,36,6,6,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,637411.5555555555,2363.9626666666663,637211.0,W00,1.9277680391581438,,1.9271614850618057,1.0003147396318575,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,15032385536,15032385536,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,36,6,6,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,1226026.8374979647,19648.629333333334,1245675.0,C00,1.0,17280.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,15032385536,15032385536,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,36,6,6,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,1226026.8374979647,5964.598133333333,1226457.0,C00,1.0156695261228075,5760.0,1.016025882877191,0.9996492640981011,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,15032385536,15032385536,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,36,6,6,2304,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,753664.0,2368.6293333333333,756032.6293333333,G00,1.0,,1.003142818727355,0.9968670276368602,measured_gpu_lut_resource_replay,False,15032385536,15032385536,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,36,6,6,2304,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,753664.0,2363.9626666666663,753664.0,G00,1.003142818727355,,1.003142818727355,1.0,measured_gpu_lut_resource_replay,False,15032385536,15032385536,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,36,6,6,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,17032970.24,37758.06933333333,17070728.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,240518168576,240518168576,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,36,6,6,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,9179136.0,37753.40266666666,9175101.0,W00,1.860549328012847,,1.8597314605644801,1.000439777175205,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,240518168576,240518168576,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,36,6,6,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,17032970.24,314238.06933333335,17347208.0,C00,1.0,276480.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,240518168576,240518168576,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,36,6,6,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,17032970.24,93673.4882037037,17035371.0,C00,1.018305266143015,92160.0,1.0184487940489704,0.9998590720448647,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,240518168576,240518168576,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,36,6,6,36864,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,1425408.0,37758.06933333333,1463166.0693333333,G00,1.0,,1.026489306453544,0.9741942694512201,measured_gpu_lut_resource_replay,False,240518168576,240518168576,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,36,6,6,36864,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,1425408.0,37753.40266666666,1425408.0,G00,1.026489306453544,,1.026489306453544,1.0,measured_gpu_lut_resource_replay,False,240518168576,240518168576,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,2306117.6623407407,16524.405333333332,2322642.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,1631242.4978962962,16519.738666666664,1631332.0,W00,1.423770268712929,,1.42384838734606,0.9999451355679262,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,2306117.6623407407,137484.40533333333,2443602.0,C00,1.0,120960.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,2306117.6623407407,41182.92091666667,2307688.0,C00,1.0588961766061964,40320.0,1.0596172259136643,0.9993195190774233,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,2304,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,14942208.0,16524.405333333332,14958732.405333333,G00,1.0,,1.0011058877866867,0.9988953338501168,measured_gpu_lut_resource_replay,True,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,2304,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,14942208.0,16519.738666666664,14942297.337659258,G00,1.0010999023311264,,1.0011058877866867,0.9999940211563698,measured_gpu_lut_resource_replay,True,30064771072,30064771072,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,25610551.378424063,264250.4853333333,25874802.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,14681182.481066665,264245.81866666663,14681339.0,W00,1.7624279365798992,,1.7624467261658927,0.9999893389197446,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,25610551.378424063,2199610.4853333333,27810162.0,C00,1.0,1935360.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,25610551.378424063,655255.5601018519,25626574.0,C00,1.0852079563971369,645120.0,1.0858868904879972,0.9993747653675464,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,36864,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,15204352.0,264250.4853333333,15468602.485333333,G00,1.0,,1.0173799242041577,0.9829169774332307,measured_gpu_lut_resource_replay,True,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,36,6,6,36864,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,15204352.0,264245.81866666663,15204507.621575937,G00,1.0173695110904237,,1.0173799242041577,0.9999897647737229,measured_gpu_lut_resource_replay,True,481036337152,481036337152,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_dispatch_gemm_deepseek_v3_down_s2304,dispatch_gemm,down,DeepSeek-V3,36,6,6,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,1455844.4185595643,16524.405333333332,1472369.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,15032385536,15032385536,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
